ip_proto,port_src,port_dst,size_pkt1,size_pkt2,size_pkt3,size_pkt4,size_pkt5,size_pkt6,size_pkt7,tot_size,Elephant
17,7001,7000,1486,1486,1486,1486,1486,1486,1486,25492128,1
17,7001,7000,146,107,1486,1486,1486,1486,1486,25455633,1
17,7001,7000,146,107,1486,1486,1486,1486,1486,25401022,1
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,25303572,1
17,7000,7001,178,178,108,107,107,107,107,1895581,1
17,7001,7000,86,107,86,107,86,107,86,23046308,1
17,7001,7000,86,107,102,107,86,107,102,1849417,1
17,7001,7000,86,107,102,107,86,107,102,1813395,1
17,7001,7000,146,107,1486,1486,1486,1486,1486,24966268,1
17,7000,7001,102,102,102,102,102,102,102,20727832,1
17,7001,7000,86,107,107,146,107,1486,1486,24800845,1
17,7001,7000,102,107,86,107,102,107,86,1798642,1
17,7001,7000,86,107,107,102,108,108,108,1826544,1
17,7001,7000,86,107,86,107,86,107,86,24408302,1
17,7000,7001,190,208,190,1486,830,190,1486,23679911,1
17,7001,7000,107,107,146,107,222,107,86,24349594,1
17,7001,7000,146,107,107,1486,1486,1486,1486,24353907,1
17,7001,7000,86,107,86,107,86,107,86,22428074,1
17,7001,7000,146,107,1486,1486,1486,1486,1486,24282629,1
17,7001,7000,146,107,1486,1486,1486,1486,1486,24269436,1
17,7001,7000,1486,1486,1486,1486,1486,1486,1486,22622730,1
17,7001,7000,86,365,510,107,102,108,108,22108687,1
17,7001,7000,90,107,1486,1486,1486,1486,1486,22267751,1
17,7001,7000,86,107,102,108,108,109,109,1800615,1
17,7001,7000,102,108,108,107,109,107,109,1766545,1
17,7001,7000,86,107,86,107,102,107,86,23972372,1
17,7000,7001,94,108,107,107,107,107,107,1768690,1
17,7001,7000,86,107,102,108,107,86,107,1793083,1
17,7000,7001,108,190,190,190,190,190,190,23625713,1
17,7000,7001,108,286,286,190,178,108,107,2065233,1
17,7001,7000,90,107,1486,1486,1486,1486,1486,22179230,1
17,7001,7000,86,107,146,107,1486,1486,1486,23725856,1
17,7000,7001,74,107,1486,1486,1486,1486,1486,1767914,1
17,7001,7000,90,107,1486,1486,1486,1486,1486,21604496,1
17,7000,7001,108,190,211,190,215,190,1486,23240576,1
17,7001,7000,86,365,510,107,86,107,86,23362874,1
17,7001,7000,86,107,86,107,86,107,86,5659059,1
17,7001,7000,146,107,1486,1486,1486,1486,1486,23441926,1
17,7001,7000,146,107,366,108,107,86,107,23432982,1
17,7001,7000,86,107,134,107,110,107,1486,23404727,1
17,7001,7000,146,107,1486,1486,1486,1486,1486,23451786,1
17,7000,7001,86,107,190,1486,1486,1486,1486,1747033,1
17,7000,7001,108,107,107,107,107,107,107,1722192,1
17,7001,7000,86,107,86,107,86,107,86,1739381,1
17,7000,7001,94,108,107,107,107,107,107,1816755,1
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,23226034,1
17,7001,7000,86,107,102,108,108,109,109,1717000,1
17,7001,7000,234,107,146,107,1486,1486,1486,23083006,1
17,7001,7000,138,107,1486,1486,910,107,114,22981931,1
17,7000,7001,190,107,190,190,190,190,190,1752431,1
17,7000,7001,86,74,107,190,190,190,190,6068818,1
17,7001,7000,126,107,1486,1486,1486,1486,1486,22815669,1
17,7001,7000,90,107,1486,1486,1486,1486,1486,21054901,1
17,7001,7000,134,107,110,107,1486,1486,1486,20545413,1
17,7000,7001,74,107,190,1486,1486,1486,1486,1708298,1
17,7001,7000,106,107,86,107,142,107,646,22659180,1
17,7000,7001,286,1486,1486,1486,1486,1486,1486,12718969,1
17,7001,7000,86,107,107,102,107,86,107,1611754,1
17,7001,7000,86,107,86,107,86,107,146,22130650,1
17,7001,7000,146,107,126,107,1486,1486,1486,22069789,1
17,7000,7001,286,286,190,178,108,107,107,1569392,1
17,7001,7000,90,107,1486,1486,1486,1486,1486,20086558,1
17,7001,7000,86,341,510,107,86,107,86,1430839,1
17,7001,7000,106,107,107,102,107,110,107,19086580,1
17,7001,7000,134,107,102,107,102,107,102,20338574,1
17,7001,7000,74,107,102,108,108,108,108,1560917,1
17,7001,7000,112,86,130,107,107,107,86,19572090,1
17,7001,7000,86,107,107,146,107,1486,1486,21252703,1
17,7000,7001,190,1486,1486,1486,1486,1486,1486,20996178,1
17,7000,7001,178,286,198,198,198,198,198,1533501,1
17,7001,7000,86,107,86,107,86,107,1486,19814084,1
17,7001,7000,90,107,1486,1486,1486,1486,1486,18870914,1
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,20766679,1
17,7001,7000,90,107,1486,1486,1486,1486,1486,19334134,1
17,7001,7000,102,107,94,107,102,107,94,6833791,1
17,7001,7000,438,107,108,108,107,86,107,20697224,1
17,7000,7001,190,286,178,178,108,108,109,1498838,1
17,7000,7001,108,190,1486,1486,1486,1486,1486,20730838,1
17,7000,7001,190,1486,830,190,1486,830,190,20134353,1
17,7001,7000,146,107,1486,1486,1486,1486,1486,20465946,1
17,7000,7001,286,178,108,107,107,107,107,1482050,1
17,7001,7000,86,107,146,107,1486,1486,1486,20358995,1
17,7000,7001,94,108,107,107,107,107,107,1497709,1
17,7001,7000,134,107,110,107,1486,1486,1486,18767671,1
17,7000,7001,108,107,107,107,107,107,107,1496848,1
17,7001,7000,86,107,86,107,102,108,108,1538184,1
17,7001,7000,102,108,108,109,109,107,108,8416166,1
17,7000,7001,286,286,108,107,107,107,107,1456013,1
17,7001,7000,86,107,102,108,107,86,107,1494648,1
17,7000,7001,108,107,107,107,107,107,107,1479144,1
17,7000,7001,286,108,107,107,107,107,107,1446357,1
17,7001,7000,86,107,102,108,108,109,109,1469883,1
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,19863686,1
17,7000,7001,190,107,178,286,286,108,107,1431683,1
17,7000,7001,190,190,190,1486,830,1486,1486,18974284,1
17,7000,7001,190,190,190,190,190,190,190,19535180,1
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,14727534,1
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,19067782,1
17,7000,7001,286,1486,1486,1486,1486,1486,1486,3452119,1
17,7001,7000,86,107,102,108,108,109,107,1442672,1
17,7001,7000,86,107,107,86,107,86,107,19309518,1
17,7001,7000,1486,1486,1486,1486,1486,1486,1486,17930905,1
17,7001,7000,107,110,110,1486,1486,1486,1486,18730590,1
17,7000,7001,94,107,107,190,190,190,190,1426949,1
17,7000,7001,107,190,190,190,190,190,190,1423328,1
17,7000,7001,108,286,178,108,107,107,178,1639885,1
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,19069580,1
17,7000,7001,190,1486,1486,1486,1486,1486,1486,19087004,1
17,7000,7001,286,108,107,107,107,107,107,1379989,1
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,18920495,1
17,7000,7001,286,286,108,107,107,107,107,1368389,1
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,18879408,1
17,7001,7000,102,108,108,108,108,110,107,1383731,1
17,7001,7000,86,107,102,108,108,108,108,1388966,1
17,7000,7001,286,178,108,107,107,107,107,1428635,1
17,7000,7001,86,190,190,190,107,190,190,1391268,1
17,7000,7001,286,190,1486,830,286,190,1486,1994501,1
17,7000,7001,108,107,107,107,107,107,107,1379313,1
17,7000,7001,108,286,178,108,107,107,107,1457615,1
17,7000,7001,86,107,190,190,107,190,190,1382150,1
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,18589472,1
17,7000,7001,190,190,190,190,190,190,190,1378303,1
17,7000,7001,86,74,107,190,190,190,190,1367938,1
17,7001,7000,90,107,1486,1486,1486,1486,1486,17228294,1
17,7000,7001,286,286,108,107,107,107,107,1460639,1
17,7000,7001,74,107,190,190,190,190,190,1363515,1
17,7000,7001,70,70,70,70,70,70,70,1378342,1
17,7000,7001,86,74,107,190,1486,1486,1486,1358491,1
17,7001,7000,110,107,107,110,107,110,107,17768532,1
17,7001,7000,110,107,110,107,110,107,1486,17594795,1
17,7000,7001,190,190,190,190,107,190,190,1345934,1
17,7000,7001,190,190,190,190,190,190,190,18053105,1
17,7000,7001,178,286,178,178,286,178,286,1352897,1
17,7000,7001,190,190,86,74,190,190,190,1324656,1
17,7001,7000,134,107,110,107,1486,1486,1486,17692263,1
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,17738484,1
17,7001,7000,86,108,112,113,130,107,107,16218469,1
17,7001,7000,86,107,130,130,86,130,107,16240729,1
17,7000,7001,94,108,107,107,107,107,107,1311556,1
17,7001,7000,146,107,1486,1486,1486,1486,1486,17646394,1
17,7000,7001,108,190,190,190,107,190,190,1399695,1
17,7000,7001,108,107,107,107,107,107,107,1289825,1
17,7000,7001,108,190,190,190,190,190,190,17419407,1
17,7001,7000,86,107,134,1486,107,126,107,2523453,1
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,17317390,1
17,7000,7001,108,286,107,107,107,107,107,1251914,1
17,7000,7001,190,1486,1486,1486,1486,1486,1486,17284764,1
17,7000,7001,286,178,108,107,107,107,107,1300506,1
17,7000,7001,102,102,294,102,102,108,107,1482568,1
17,7000,7001,94,107,1486,830,262,190,801,1246862,1
17,7001,7000,86,107,102,108,108,108,108,1277613,1
17,7000,7001,190,1486,1486,1486,1486,1486,1486,17032133,1
17,7000,7001,107,107,107,107,107,107,107,1255815,1
17,7000,7001,190,1486,1486,1486,1486,678,190,16995036,1
17,7000,7001,286,178,178,262,108,107,107,1315659,1
17,7000,7001,190,178,286,178,108,107,107,1226135,1
17,7001,7000,86,107,107,102,108,108,109,1245845,1
17,7000,7001,190,190,1486,830,190,190,190,16771682,1
17,7000,7001,190,190,1486,830,190,1486,830,16680624,1
17,7000,7001,86,74,107,190,190,190,190,16375610,1
17,7000,7001,108,286,178,178,262,108,107,1253610,1
17,7001,7000,102,108,108,108,108,107,86,1200088,1
17,7000,7001,190,1486,1486,1462,390,1486,1486,16079587,1
17,7000,7001,108,286,1486,1486,1486,1486,1486,1823714,1
17,7000,7001,190,1486,1486,1486,1486,1486,1486,16463797,1
17,7000,7001,190,1486,1486,1486,1486,1486,1486,16415361,1
17,7001,7000,86,107,107,86,107,102,107,15890458,1
17,7000,7001,86,107,190,190,190,190,190,1214228,1
17,7001,7000,86,107,86,107,86,107,102,1195412,1
17,7000,7001,286,108,107,107,107,107,107,1173607,1
17,7001,7000,90,107,1486,1486,1486,1486,1486,15567811,1
17,7001,7000,134,107,110,107,1486,1486,1486,16165071,1
17,7001,7000,142,107,107,1486,1486,1486,1486,15913630,1
17,7000,7001,286,108,107,107,107,107,107,1165249,1
17,7000,7001,190,190,190,190,190,107,107,15407063,1
17,7001,7000,108,108,108,108,110,107,108,1169111,1
17,7000,7001,108,107,107,107,107,107,107,1158549,1
17,7000,7001,190,190,190,190,190,190,94,1184759,1
17,7000,7001,190,190,190,286,108,107,178,1154466,1
17,7001,7000,1486,1486,1486,1486,1486,1486,1486,15855213,1
17,7001,7000,146,107,1486,1486,1486,1486,1486,15896413,1
17,7001,7000,86,107,102,108,108,108,108,1185583,1
17,7001,7000,142,107,107,102,107,102,107,15127346,1
17,7000,7001,108,108,107,107,107,107,107,1136249,1
17,7000,7001,108,94,94,94,94,94,94,1150229,1
17,7000,7001,286,108,107,107,107,107,107,1133384,1
17,7000,7001,78,107,286,108,107,107,107,1130708,1
17,7000,7001,286,1486,1486,1486,1486,1486,1486,2239406,1
17,7001,7000,86,107,102,108,108,109,109,1178914,1
17,7001,7000,86,107,107,402,108,107,86,15454147,1
17,7001,7000,90,107,102,108,107,86,107,11702848,1
17,7000,7001,108,190,190,190,190,190,190,15182109,1
17,7000,7001,94,94,94,94,94,94,190,1119515,1
17,7000,7001,286,108,107,107,107,107,107,1119192,1
17,7000,7001,94,108,107,107,107,107,107,1142843,1
17,7000,7001,190,1486,1486,1486,1486,1486,1486,15426699,1
17,7000,7001,178,286,178,178,178,178,178,1193665,1
17,7001,7000,1486,1486,1486,1486,1486,1486,1486,14389674,1
17,7000,7001,108,190,190,190,190,190,286,1111603,1
17,7001,7000,107,102,108,109,117,109,111,1151372,1
17,7000,7001,74,107,190,1486,830,190,1486,15199368,1
17,7000,7001,108,286,108,107,107,107,107,1102679,1
17,7001,7000,86,107,102,107,146,107,1486,15178108,1
17,7001,7000,146,107,1486,1486,1486,1486,1486,15162405,1
17,7000,7001,286,178,108,107,107,107,107,1099718,1
17,7000,7001,108,286,108,107,107,107,107,1098062,1
17,7000,7001,286,190,178,108,107,107,107,1096040,1
17,7000,7001,107,286,108,107,107,107,107,1095331,1
17,7001,7000,134,107,110,107,1486,225,107,7516501,1
17,7000,7001,94,108,107,107,107,107,107,1392795,1
17,7000,7001,94,108,107,107,107,107,107,1117529,1
17,7000,7001,190,1486,1486,1486,1486,1486,1486,14974438,1
17,7001,7000,86,107,86,107,102,108,107,1118686,1
17,7001,7000,86,107,86,107,86,107,86,1082549,1
17,7000,7001,107,286,286,108,107,107,107,1082716,1
17,7001,7000,1486,1486,1486,1486,1486,1486,1486,14071340,1
17,7000,7001,1486,1486,150,190,286,108,107,1085539,1
17,7000,7001,108,107,107,107,107,107,107,1076133,1
17,7000,7001,190,228,190,208,190,212,190,14639348,1
17,7000,7001,190,107,190,286,108,107,107,1071586,1
17,7000,7001,190,178,286,108,107,107,107,1078650,1
17,7001,7000,102,108,108,108,108,110,107,1080875,1
17,7000,7001,286,108,107,107,107,107,107,1066126,1
17,7000,7001,286,190,178,108,107,107,107,1066265,1
17,7000,7001,286,190,178,108,107,107,107,1065859,1
17,7000,7001,190,286,108,107,107,107,107,1063975,1
17,7000,7001,286,108,107,107,107,107,107,1064289,1
17,7001,7000,86,107,107,146,107,1486,1486,14689129,1
17,7001,7000,86,107,107,86,107,86,107,1097853,1
17,7000,7001,286,108,107,107,107,107,107,1058334,1
17,7000,7001,108,107,107,107,107,107,107,1059552,1
17,7000,7001,286,178,108,107,107,107,107,1156710,1
17,7000,7001,108,286,108,107,107,107,107,1057519,1
17,7000,7001,286,178,108,107,107,107,107,1761266,1
17,7000,7001,286,178,108,107,107,107,107,1053793,1
17,7000,7001,190,190,190,190,190,190,190,1054921,1
17,7000,7001,286,190,178,108,107,107,107,1048467,1
17,7000,7001,286,108,107,107,107,107,107,1050269,1
17,7000,7001,190,190,190,190,94,108,107,1073778,1
17,7000,7001,108,286,108,107,107,107,107,1046713,1
17,7000,7001,190,286,108,107,107,107,107,1045772,1
17,7000,7001,286,190,178,108,107,107,107,1043693,1
17,7000,7001,108,286,190,178,108,107,107,1043947,1
17,7000,7001,286,1486,318,190,178,108,107,1044292,1
17,7000,7001,190,1486,1486,1486,1486,1486,1486,14337782,1
17,7001,7000,86,107,102,108,107,86,107,1041460,1
17,7000,7001,108,94,190,108,107,107,107,1035874,1
17,7000,7001,286,108,107,107,107,107,107,1033748,1
17,7000,7001,107,286,108,107,107,107,107,1032986,1
17,7000,7001,108,286,108,107,107,107,107,1030711,1
17,7000,7001,108,70,70,70,70,286,190,1027392,1
17,7000,7001,286,108,107,107,107,107,107,1029182,1
17,7001,7000,1486,1486,1486,1486,1486,1486,550,13223700,1
17,7001,7000,110,108,107,254,107,110,108,4391925,1
17,7001,7000,107,108,108,109,130,130,107,13108688,1
17,7000,7001,286,108,107,107,107,107,107,1024814,1
17,7001,7000,146,107,1486,1486,1486,1486,1486,14119294,1
17,7000,7001,94,94,94,94,286,178,108,1024839,1
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,14071646,1
17,7000,7001,108,190,190,190,190,190,286,1019384,1
17,7000,7001,94,108,107,107,107,107,107,1046960,1
17,7001,7000,86,107,102,108,108,109,111,1067637,1
17,7000,7001,108,286,108,107,107,107,107,1017758,1
17,7000,7001,286,108,107,107,107,107,107,1016513,1
17,7000,7001,108,286,108,107,107,107,107,1015118,1
17,7000,7001,108,190,1486,1486,1486,1486,1486,13982112,1
17,7001,7000,134,107,107,1486,1486,1486,92,13635624,1
17,7000,7001,108,286,108,107,107,107,107,1010171,1
17,7000,7001,108,286,108,107,107,107,107,1010146,1
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,13913276,1
17,7000,7001,286,198,198,198,198,198,198,1042371,1
17,7000,7001,86,74,107,190,1486,1486,1486,1066196,1
17,7000,7001,1158,286,108,107,107,107,107,1006473,1
17,7000,7001,1486,1486,150,286,1486,606,190,1006349,1
17,7000,7001,286,108,107,107,107,107,107,997567,1
17,7000,7001,286,1486,126,108,107,107,107,1001307,1
17,7000,7001,190,190,190,190,178,178,178,3499188,1
17,7000,7001,107,286,107,190,108,108,109,994561,1
17,7000,7001,108,286,190,108,107,107,107,992809,1
17,7001,7000,86,107,102,107,86,107,86,12177896,1
17,7000,7001,190,1486,1486,1486,1486,1486,1486,13608620,1
17,7000,7001,108,107,107,107,107,107,107,1008962,1
17,7000,7001,190,190,190,190,190,1486,1486,13336753,1
17,7000,7001,190,286,108,107,107,107,107,987144,1
17,7000,7001,286,108,107,107,107,107,107,986340,1
17,7000,7001,190,286,108,107,107,107,107,985982,1
17,7000,7001,190,1486,1486,1486,1486,1486,1486,13592219,1
17,7000,7001,108,1486,1486,1486,1486,1486,1486,13584712,1
17,7001,7000,102,108,108,108,108,110,107,994877,1
17,7001,7000,90,107,1486,1486,1486,1486,1486,11793198,1
17,7001,7000,102,108,108,109,109,111,108,1078522,1
17,7001,7000,86,107,102,108,108,107,114,1116875,1
17,7000,7001,286,94,108,107,107,107,107,977872,1
17,7001,7000,86,107,107,102,107,86,107,976609,1
17,7000,7001,94,94,94,94,286,108,107,969888,1
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,13342652,1
17,7000,7001,108,1486,1486,1486,1486,1486,1486,13313658,1
17,7000,7001,108,107,107,107,107,107,107,966640,1
17,7000,7001,286,108,107,107,107,107,107,964654,1
17,7000,7001,94,108,107,107,107,107,107,986376,1
17,7000,7001,286,108,107,107,107,107,107,963605,1
17,7001,7000,1486,1486,1486,1486,1486,1486,1486,12500473,1
17,7000,7001,286,108,107,107,107,107,107,961756,1
17,7000,7001,286,1486,1278,190,178,108,107,961678,1
17,7000,7001,94,94,190,286,108,107,107,958746,1
17,7000,7001,286,108,107,178,178,286,190,957368,1
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,13164288,1
17,7000,7001,286,108,107,107,107,107,107,953400,1
17,7001,7000,90,107,1486,1486,1486,1486,1486,12386091,1
17,7000,7001,108,286,108,107,107,107,107,951384,1
17,7001,7000,74,107,90,107,1486,1486,1486,12121656,1
17,7001,7000,90,107,1486,1486,1486,1486,1486,12165464,1
17,7000,7001,190,190,190,190,190,190,190,12730959,1
17,7000,7001,286,108,107,107,107,107,107,940876,1
17,7000,7001,107,286,1486,990,190,178,108,943265,1
17,7001,7000,86,107,102,108,108,109,109,965613,1
17,7000,7001,286,108,107,107,107,107,107,930125,1
17,7000,7001,190,1486,1486,1486,1486,1486,1486,12814930,1
17,7001,7000,86,107,102,108,108,109,109,953206,1
17,7000,7001,108,190,190,190,1486,1486,1486,12577557,1
17,7001,7000,142,107,646,107,118,107,1486,12776364,1
17,7000,7001,108,190,286,108,107,107,107,924309,1
17,7001,7000,86,107,102,108,108,108,108,954422,1
17,7000,7001,94,108,107,107,107,107,107,931937,1
17,7000,7001,1350,286,108,107,107,107,107,924146,1
17,7000,7001,178,108,107,107,107,107,107,12410302,1
17,7000,7001,94,108,107,107,107,107,107,945690,1
17,7000,7001,190,190,190,190,190,190,108,921441,1
17,7000,7001,108,178,107,107,107,107,178,12587199,1
17,7000,7001,108,107,107,107,107,107,107,914673,1
17,7000,7001,107,190,190,190,190,190,190,932382,1
17,7000,7001,286,1254,190,178,108,107,107,910244,1
17,7000,7001,286,178,108,107,107,107,107,1158933,1
17,7000,7001,190,286,108,107,107,107,107,905368,1
17,7001,7000,86,107,102,108,107,86,107,909515,1
17,7001,7000,107,86,107,102,86,107,102,897287,1
17,7000,7001,286,108,107,107,107,107,107,905206,1
17,7000,7001,86,74,107,190,190,190,190,903353,1
17,7000,7001,190,190,178,190,178,190,178,893626,1
17,7000,7001,286,178,108,178,262,190,108,6153289,1
17,7001,7000,134,107,110,107,1486,1094,107,12191799,1
17,7000,7001,107,286,108,107,107,107,107,889245,1
17,7001,7000,86,107,102,108,108,108,108,908716,1
17,7000,7001,190,1486,1486,1486,1486,1486,1486,12251194,1
17,7001,7000,90,107,1486,1486,1486,1486,1486,11255643,1
17,7000,7001,190,1486,1486,1486,1486,1486,1486,12215406,1
17,7001,7000,86,107,102,108,108,108,109,894610,1
17,7001,7000,102,108,108,108,108,110,107,881303,1
17,7001,7000,86,107,107,86,107,86,107,11606213,1
17,7001,7000,86,107,107,110,107,1486,1486,11579116,1
17,7000,7001,94,286,178,108,107,178,262,867881,1
17,7001,7000,86,107,107,86,107,86,107,1298130,1
17,7001,7000,86,107,107,86,107,86,107,1264785,1
17,7000,7001,86,74,107,190,190,190,190,3206902,1
17,7000,7001,661,190,602,190,622,190,569,9778460,1
17,7001,7000,114,107,102,107,286,107,286,1225305,1
17,7000,7001,190,286,108,107,107,107,107,858478,1
17,7000,7001,94,108,107,107,107,107,107,879225,1
17,7001,7000,138,341,510,107,328,107,134,9369454,1
17,7000,7001,190,190,190,198,190,190,190,923057,1
17,7001,7000,1486,1486,1486,1486,1486,1486,1486,10875278,1
17,7000,7001,190,1486,1486,1486,1486,1486,1486,11770418,1
17,7000,7001,108,190,190,190,1486,1486,1486,11488279,1
17,7000,7001,108,190,190,190,190,190,286,847087,1
17,7000,7001,70,190,286,178,178,108,107,845976,1
17,7001,7000,86,107,107,86,107,86,107,1167172,1
17,7001,7000,86,107,107,86,107,86,107,856834,1
17,7001,7000,90,107,94,107,86,107,1486,9519019,1
17,7001,7000,1486,1486,1486,1486,1486,1486,1486,2306757,1
17,7001,7000,86,107,102,108,108,109,109,855806,1
17,7000,7001,94,108,107,107,107,107,107,858497,1
17,7000,7001,108,190,286,108,107,107,107,835280,1
17,7001,7000,106,107,130,107,1437,107,102,10289370,1
17,7001,7000,86,107,102,107,86,107,102,8679360,1
17,7001,7000,86,107,107,86,107,86,107,1228842,1
17,7000,7001,94,108,107,107,107,107,107,938533,1
17,7000,7001,190,190,94,108,108,109,111,1306693,1
17,7001,7000,110,107,162,107,1486,1486,1486,11285483,1
17,7000,7001,198,1486,830,190,1486,830,190,5405161,1
17,7000,7001,190,190,190,178,286,108,107,825917,1
17,7001,7000,126,107,126,107,86,107,86,742375,1
17,7000,7001,190,1486,1486,1486,1486,1486,1486,11251344,1
17,7001,7000,86,107,107,86,107,86,107,7985128,1
17,7001,7000,86,107,107,86,107,86,107,1145891,1
17,7000,7001,190,218,190,190,206,190,1486,10020563,1
17,7001,7000,86,107,107,86,107,86,107,1175878,1
17,7001,7000,102,108,108,108,108,110,107,815523,1
17,7000,7001,286,198,198,198,198,108,107,840209,1
17,7001,7000,162,107,1486,1486,1486,1486,1486,10959143,1
17,7000,7001,108,178,178,178,178,178,178,858888,1
17,7001,7000,134,107,110,107,1486,1486,1486,10530765,1
17,7001,7000,102,108,108,108,108,110,107,802088,1
17,7000,7001,108,107,107,107,107,107,107,806334,1
17,7000,7001,286,178,108,107,107,107,107,794012,1
17,7000,7001,178,178,108,107,107,107,107,832308,1
17,7001,7000,86,107,86,107,86,107,86,793566,1
17,7001,7000,162,107,1486,1486,1486,526,107,10664331,1
17,7001,7000,142,107,646,107,118,107,1486,10782910,1
